ID|Has_Existing_Home_Loan|installment
2747|N|R0,00
27470|Y|R2497,50
27471|Y|R3330,00
27472|Y|R13224,00
27473|Y|R4884,00
27474|N|R0,00
27475|N|R0,00
27476|Y|R19125,00
27477|N|R0,00
27478|Y|R2608,50
27479|Y|R5670,00
2748|Y|R4440,00
27480|Y|R16537,50
27481|Y|R3172,50
27482|N|R0,00
27483|N|R0,00
27484|Y|R17415,00
27485|N|R0,00
27486|Y|R7740,00
27487|Y|R20947,50
27488|Y|R8880,00
27489|Y|R2025,00
2749|N|R0,00
27490|Y|R19183,50
27491|Y|R9787,50
27492|Y|R39672,00
27493|N|R0,00
27494|Y|R9768,00
27495|Y|R4662,00
27496|Y|R3330,00
27497|Y|R2664,00
27498|N|R0,00
27499|Y|R5481,00
275|N|R0,00
2750|Y|R7425,00
27500|Y|R2497,50
27501|N|R0,00
27502|Y|R8700,00
27503|Y|R4263,00
27504|Y|R14763,00
27505|Y|R11527,50
27506|Y|R33277,50
27507|N|R0,00
27508|Y|R35496,00
27509|Y|R40368,00
2751|Y|R15096,00
27510|Y|R14964,00
27511|Y|R18629,50
27512|Y|R5827,50
27513|Y|R5550,00
27514|N|R0,00
27515|N|R0,00
27516|Y|R9768,00
27517|N|R0,00
27518|Y|R1845,00
27519|Y|R4140,00
2752|Y|R8418,00
27520|Y|R10222,50
27521|Y|R11475,00
27522|Y|R2001,00
27523|Y|R36192,00
27524|Y|R13572,00
27525|Y|R9657,00
27526|Y|R6475,00
27527|Y|R9744,00
27528|Y|R4050,00
27529|Y|R14490,00
2753|Y|R11559,00
27530|N|R0,00
27531|N|R0,00
27532|Y|R14964,00
27533|N|R0,00
27534|Y|R4736,00
27535|Y|R7492,50
27536|Y|R10125,00
27537|Y|R4625,00
27538|N|R0,00
27539|Y|R35322,00
2754|N|R0,00
27540|Y|R10878,00
27541|Y|R23287,50
27542|Y|R2941,50
27543|Y|R3700,00
27544|Y|R5611,50
27545|Y|R5737,50
27546|N|R0,00
27547|N|R0,00
27548|Y|R2664,00
27549|Y|R16356,00
2755|N|R0,00
27550|Y|R8325,00
27551|Y|R6438,00
27552|Y|R16200,00
27553|Y|R11025,00
27554|Y|R17400,00
27555|N|R0,00
27556|Y|R23142,00
27557|Y|R1827,00
27558|Y|R2664,00
27559|Y|R9435,00
2756|Y|R13608,00
27560|Y|R5742,00
27561|Y|R14616,00
27562|Y|R22533,00
27563|Y|R5089,50
27564|Y|R16537,50
27565|Y|R33886,50
27566|Y|R4884,00
27567|Y|R6264,00
27568|Y|R6615,00
27569|Y|R2719,50
2757|N|R0,00
27570|N|R0,00
27571|N|R0,00
27572|Y|R12600,00
27573|N|R0,00
27574|Y|R5439,00
27575|Y|R1998,00
27576|Y|R1628,00
27577|Y|R4884,00
27578|N|R0,00
27579|N|R0,00
2758|Y|R8247,00
27580|Y|R9990,00
27581|N|R0,00
27582|Y|R3960,00
27583|Y|R23185,50
27584|Y|R12789,00
27585|Y|R11484,00
27586|N|R0,00
27587|N|R0,00
27588|Y|R4218,00
27589|N|R0,00
2759|Y|R10008,00
27590|Y|R8910,00
27591|Y|R4050,00
27592|Y|R5850,00
27593|Y|R2295,00
27594|N|R0,00
27595|N|R0,00
27596|Y|R4255,00
27597|N|R0,00
27598|Y|R10582,00
27599|Y|R8695,00
276|Y|R11599,50
2760|Y|R9000,00
27600|Y|R12375,00
27601|Y|R7155,00
27602|N|R0,00
27603|N|R0,00
27604|Y|R12870,00
27605|N|R0,00
27606|Y|R16834,50
27607|Y|R22230,00
27608|Y|R12150,00
27609|Y|R13468,00
2761|Y|R22372,00
27610|N|R0,00
27611|N|R0,00
27612|Y|R4662,00
27613|N|R0,00
27614|Y|R3330,00
27615|Y|R7560,00
27616|Y|R8325,00
27617|Y|R3105,00
27618|N|R0,00
27619|Y|R35235,00
2762|N|R0,00
27620|Y|R4995,00
27621|N|R0,00
27622|Y|R10378,50
27623|Y|R2941,50
27624|Y|R12375,00
27625|Y|R14760,00
27626|Y|R22620,00
27627|Y|R8265,00
27628|Y|R29362,50
27629|N|R0,00
2763|Y|R11060,00
27630|Y|R7733,00
27631|Y|R1406,00
27632|Y|R4050,00
27633|Y|R35235,00
27634|Y|R5046,00
27635|N|R0,00
27636|Y|R16983,00
27637|Y|R24403,50
27638|Y|R24795,00
27639|Y|R7381,50
2764|Y|R25460,00
27640|Y|R4162,50
27641|Y|R24012,00
27642|Y|R7308,00
27643|Y|R25360,50
27644|Y|R31059,00
27645|N|R0,00
27646|Y|R10710,00
27647|Y|R13986,00
27648|Y|R38019,00
27649|Y|R12432,00
2765|N|R0,00
27650|N|R0,00
27651|N|R0,00
27652|Y|R16065,00
27653|Y|R27144,00
27654|Y|R5642,50
27655|Y|R22275,00
27656|Y|R18444,00
27657|Y|R7920,00
27658|N|R0,00
27659|N|R0,00
2766|Y|R4312,50
27660|Y|R10395,00
27661|N|R0,00
27662|Y|R12375,00
27663|Y|R12173,00
27664|Y|R9352,50
27665|Y|R14411,50
27666|Y|R6264,00
27667|N|R0,00
27668|Y|R2664,00
27669|N|R0,00
2767|Y|R3792,50
27670|Y|R10701,00
27671|Y|R2331,00
27672|Y|R4440,00
27673|Y|R9564,50
27674|N|R0,00
27675|N|R0,00
27676|Y|R19183,50
27677|N|R0,00
27678|Y|R2109,00
27679|Y|R10260,00
2768|Y|R10820,00
27680|Y|R6394,50
27681|Y|R3828,00
27682|N|R0,00
27683|N|R0,00
27684|Y|R5940,00
27685|Y|R22446,00
27686|Y|R6916,50
27687|Y|R18315,00
27688|Y|R7717,50
27689|Y|R7482,00
2769|Y|R22288,50
27690|N|R0,00
27691|Y|R21315,00
27692|Y|R20880,00
27693|N|R0,00
27694|Y|R3600,00
27695|Y|R8325,00
27696|Y|R3037,50
27697|Y|R25056,00
27698|N|R0,00
27699|Y|R8352,00
277|N|R0,00
2770|N|R0,00
27700|Y|R38367,00
27701|Y|R34800,00
27702|Y|R8954,00
27703|Y|R28188,00
27704|Y|R13702,50
27705|Y|R16317,00
27706|N|R0,00
27707|Y|R20181,00
27708|Y|R36192,00
27709|N|R0,00
2771|Y|R2063,00
27710|Y|R4698,00
27711|Y|R10125,00
27712|Y|R2164,50
27713|Y|R26796,00
27714|N|R0,00
27715|N|R0,00
27716|Y|R10657,50
27717|N|R0,00
27718|Y|R11632,50
27719|Y|R12487,50
2772|Y|R15284,00
27720|Y|R20035,50
27721|Y|R17820,00
27722|N|R0,00
27723|Y|R2523,00
27724|Y|R22011,00
27725|N|R0,00
27726|Y|R36888,00
27727|Y|R3626,00
27728|Y|R4532,50
27729|Y|R18360,00
2773|N|R0,00
27730|N|R0,00
27731|N|R0,00
27732|Y|R27361,50
27733|N|R0,00
27734|Y|R11407,50
27735|Y|R10395,00
27736|Y|R6327,00
27737|Y|R43956,00
27738|Y|R42606,00
27739|Y|R7699,50
2774|Y|R16872,00
27740|Y|R23751,00
27741|Y|R34756,50
27742|Y|R21420,00
27743|Y|R20010,00
27744|Y|R19845,00
27745|Y|R24560,00
27746|N|R0,00
27747|N|R0,00
27748|Y|R9180,00
27749|N|R0,00
2775|Y|R8509,50
27750|Y|R22417,50
27751|Y|R2867,00
27752|Y|R6300,00
27753|Y|R5217,00
27754|N|R0,00
27755|N|R0,00
27756|Y|R19980,00
27757|Y|R29232,00
27758|Y|R4050,00
27759|Y|R20445,00
2776|Y|R6086,50
27760|Y|R9570,00
27761|Y|R14152,50
27762|N|R0,00
27763|Y|R60235,50
27764|Y|R2183,00
27765|N|R0,00
27766|Y|R18133,50
27767|Y|R4662,00
27768|Y|R1998,00
27769|Y|R13833,00
2777|Y|R11165,00
27770|N|R0,00
27771|N|R0,00
27772|Y|R29260,00
27773|N|R0,00
27774|Y|R7950,00
27775|Y|R15738,00
27776|Y|R2331,00
27777|Y|R2295,00
27778|N|R0,00
27779|N|R0,00
2778|N|R0,00
27780|Y|R18056,00
27781|Y|R59689,50
27782|Y|R17550,00
27783|Y|R44370,00
27784|Y|R20250,00
27785|Y|R10582,00
27786|N|R0,00
27787|N|R0,00
27788|Y|R12406,50
27789|Y|R40672,50
2779|N|R0,00
27790|Y|R12060,00
27791|Y|R9958,50
27792|Y|R8775,00
27793|Y|R8874,00
27794|Y|R7699,50
27795|Y|R27840,00
27796|Y|R2072,00
27797|N|R0,00
27798|Y|R17661,00
27799|Y|R15151,50
278|Y|R20550,00
2780|Y|R9620,00
27800|Y|R16724,50
27801|Y|R23055,00
27802|N|R0,00
27803|Y|R45414,00
27804|Y|R38845,50
27805|N|R0,00
27806|Y|R2719,50
27807|Y|R1924,00
27808|Y|R40368,00
27809|Y|R6549,00
2781|N|R0,00
27810|N|R0,00
27811|Y|R47937,00
27812|Y|R25447,50
27813|Y|R40498,50
27814|Y|R13523,50
27815|Y|R13908,00
27816|Y|R7227,00
27817|Y|R5307,00
27818|N|R0,00
27819|Y|R46588,50
2782|Y|R22078,00
27820|Y|R32886,00
27821|N|R0,00
27822|Y|R29754,00
27823|Y|R32886,00
27824|Y|R6734,00
27825|Y|R16380,00
27826|Y|R38502,00
27827|N|R0,00
27828|Y|R8418,00
27829|N|R0,00
2783|Y|R16672,50
27830|Y|R16576,00
27831|Y|R8732,00
27832|Y|R13500,00
27833|Y|R3108,00
27834|Y|R8004,00
27835|N|R0,00
27836|Y|R22814,00
27837|Y|R12267,00
27838|Y|R5994,00
27839|Y|R9379,50
2784|Y|R6925,00
27840|Y|R4230,00
27841|Y|R4880,00
27842|N|R0,00
27843|N|R0,00
27844|Y|R16104,00
27845|N|R0,00
27846|Y|R8052,00
27847|Y|R20738,50
27848|Y|R11100,00
27849|Y|R11470,00
2785|Y|R21960,00
27850|N|R0,00
27851|Y|R42570,00
27852|Y|R5328,00
27853|Y|R31320,00
27854|Y|R19080,00
27855|Y|R34104,00
27856|Y|R11303,50
27857|Y|R16747,50
27858|N|R0,00
27859|N|R0,00
2786|N|R0,00
27860|Y|R18300,00
27861|N|R0,00
27862|Y|R21960,00
27863|Y|R45849,00
27864|Y|R8352,00
27865|Y|R12627,00
27866|N|R0,00
27867|N|R0,00
27868|Y|R21060,00
27869|Y|R14616,00
2787|N|R0,00
27870|Y|R16770,00
27871|Y|R2719,50
27872|Y|R13708,50
27873|Y|R3600,00
27874|N|R0,00
27875|Y|R11075,00
27876|Y|R5394,00
27877|Y|R2677,50
27878|Y|R20272,50
27879|Y|R11385,00
2788|Y|R12420,00
27880|Y|R15262,50
27881|Y|R46284,00
27882|N|R0,00
27883|N|R0,00
27884|Y|R7456,50
27885|Y|R35887,50
27886|Y|R6916,50
27887|Y|R15435,00
27888|Y|R21850,00
27889|Y|R15318,00
2789|N|R0,00
27890|Y|R8760,00
27891|N|R0,00
27892|Y|R27144,00
27893|Y|R36235,50
27894|Y|R14707,50
27895|Y|R27816,00
27896|Y|R13209,00
27897|Y|R20880,00
27898|N|R0,00
27899|N|R0,00
279|Y|R45270,00
2790|Y|R11137,50
27900|Y|R3700,00
27901|N|R0,00
27902|Y|R19642,00
27903|Y|R19215,00
27904|Y|R2562,00
27905|Y|R44631,00
27906|Y|R33364,50
27907|N|R0,00
27908|Y|R10341,50
27909|N|R0,00
2791|Y|R43127,00
27910|Y|R1665,00
27911|Y|R1850,00
27912|Y|R5994,00
27913|Y|R31668,00
27914|N|R0,00
27915|N|R0,00
27916|Y|R4320,00
27917|Y|R20445,00
27918|Y|R19665,00
27919|Y|R23790,00
2792|Y|R3827,00
27920|Y|R6993,00
27921|Y|R19183,50
27922|N|R0,00
27923|Y|R23098,50
27924|Y|R17297,50
27925|Y|R14572,50
27926|Y|R42891,00
27927|Y|R14800,00
27928|Y|R2275,50
27929|Y|R9045,00
2793|Y|R22350,00
27930|Y|R24882,00
27931|N|R0,00
27932|Y|R15651,00
27933|N|R0,00
27934|Y|R13227,50
27935|Y|R38976,00
27936|Y|R11100,00
27937|Y|R25230,00
27938|Y|R48807,00
27939|Y|R39150,00
2794|Y|R26726,00
27940|Y|R5721,00
27941|N|R0,00
27942|Y|R10867,50
27943|Y|R5087,50
27944|Y|R16443,00
27945|Y|R19332,50
27946|N|R0,00
27947|N|R0,00
27948|Y|R12746,50
27949|N|R0,00
2795|N|R0,00
27950|Y|R18427,50
27951|Y|R9324,00
27952|Y|R11470,00
27953|Y|R19140,00
27954|N|R0,00
27955|N|R0,00
27956|Y|R20035,50
27957|N|R0,00
27958|Y|R18555,50
27959|Y|R29056,00
2796|Y|R3330,00
27960|Y|R2997,00
27961|Y|R12654,00
27962|N|R0,00
27963|N|R0,00
27964|Y|R12600,00
27965|N|R0,00
27966|Y|R5550,00
27967|Y|R5827,50
27968|Y|R19440,00
27969|Y|R17052,00
2797|N|R0,00
27970|Y|R14268,00
27971|Y|R30510,00
27972|Y|R27819,00
27973|Y|R45486,00
27974|Y|R8874,00
27975|Y|R37944,00
27976|Y|R12832,50
27977|Y|R6750,00
27978|N|R0,00
27979|N|R0,00
2798|Y|R6588,00
27980|Y|R24705,00
27981|N|R0,00
27982|Y|R8662,50
27983|Y|R36801,00
27984|Y|R5246,00
27985|Y|R11742,50
27986|N|R0,00
27987|Y|R26100,00
27988|Y|R38976,00
27989|Y|R18810,00
2799|Y|R20646,00
27990|Y|R7072,00
27991|Y|R22315,50
27992|Y|R13860,00
27993|Y|R4785,00
27994|N|R0,00
27995|N|R0,00
27996|Y|R17661,00
27997|Y|R25665,00
27998|Y|R6916,50
27999|Y|R40672,50
28|Y|R7137,00
280|Y|R29330,00
2800|Y|R18090,00
28000|Y|R15225,00
28001|Y|R3330,00
28002|Y|R46039,50
28003|N|R0,00
28004|Y|R23715,00
28005|N|R0,00
28006|Y|R19813,50
28007|Y|R3052,50
28008|Y|R31102,50
28009|Y|R17955,00
2801|Y|R3819,00
28010|N|R0,00
28011|N|R0,00
28012|Y|R47937,00
28013|N|R0,00
28014|Y|R4725,00
28015|Y|R3274,50
28016|Y|R9570,00
28017|Y|R12600,00
28018|N|R0,00
28019|N|R0,00
2802|N|R0,00
28020|Y|R11385,00
28021|Y|R33804,00
28022|Y|R1722,00
28023|Y|R8820,00
28024|Y|R3300,00
28025|Y|R25056,00
28026|Y|R27405,00
28027|N|R0,00
28028|Y|R15120,00
28029|N|R0,00
2803|N|R0,00
28030|Y|R13671,00
28031|Y|R10175,00
28032|Y|R17575,00
28033|Y|R10989,00
28034|Y|R15570,00
28035|N|R0,00
28036|Y|R8140,00
28037|Y|R11136,00
28038|Y|R35235,00
28039|Y|R15984,00
2804|Y|R12930,50
28040|Y|R7548,00
28041|Y|R8991,00
28042|Y|R2175,00
28043|N|R0,00
28044|Y|R29683,50
28045|N|R0,00
28046|Y|R15392,00
28047|Y|R18792,00
28048|Y|R12960,00
28049|Y|R10582,00
2805|N|R0,00
28050|N|R0,00
28051|Y|R8178,00
28052|Y|R22950,00
28053|Y|R26535,00
28054|Y|R8584,00
28055|Y|R19499,00
28056|Y|R26317,50
28057|Y|R33669,00
28058|N|R0,00
28059|N|R0,00
2806|Y|R19032,00
28060|Y|R7695,00
28061|Y|R7134,00
28062|Y|R14152,50
28063|Y|R4785,00
28064|Y|R10360,00
28065|Y|R18315,00
28066|Y|R18792,00
28067|N|R0,00
28068|Y|R8640,00
28069|N|R0,00
2807|Y|R11102,00
28070|Y|R19837,50
28071|Y|R15705,00
28072|Y|R26932,50
28073|Y|R35139,00
28074|N|R0,00
28075|N|R0,00
28076|Y|R8977,50
28077|Y|R36366,00
28078|Y|R38497,50
28079|Y|R49329,00
2808|Y|R15157,50
28080|Y|R6660,00
28081|Y|R25230,00
28082|N|R0,00
28083|N|R0,00
28084|Y|R2565,00
28085|N|R0,00
28086|Y|R41499,00
28087|Y|R14355,00
28088|Y|R8977,50
28089|Y|R4144,00
2809|Y|R20947,50
28090|Y|R25230,00
28091|Y|R23055,00
28092|Y|R8991,00
28093|N|R0,00
28094|Y|R35928,00
28095|Y|R12691,00
28096|Y|R18270,00
28097|Y|R7770,00
28098|N|R0,00
28099|N|R0,00
281|Y|R3792,50
2810|N|R0,00
28100|Y|R20358,00
28101|Y|R49750,50
28102|Y|R13320,00
28103|Y|R2925,00
28104|Y|R28710,00
28105|Y|R30276,00
28106|N|R0,00
28107|N|R0,00
28108|Y|R4350,00
28109|Y|R38497,50
2811|N|R0,00
28110|Y|R13545,00
28111|Y|R11700,00
28112|Y|R6216,00
28113|Y|R18315,00
28114|N|R0,00
28115|N|R0,00
28116|Y|R2553,00
28117|N|R0,00
28118|Y|R13542,00
28119|Y|R18382,00
2812|Y|R12820,50
28120|Y|R7400,00
28121|Y|R14949,00
28122|N|R0,00
28123|N|R0,00
28124|Y|R35626,50
28125|Y|R14355,00
28126|Y|R46588,50
28127|Y|R13542,00
28128|Y|R2035,00
28129|Y|R8091,00
2813|Y|R33165,00
28130|N|R0,00
28131|N|R0,00
28132|Y|R31059,00
28133|N|R0,00
28134|Y|R21090,00
28135|Y|R11542,50
28136|Y|R22567,50
28137|Y|R4218,00
28138|N|R0,00
28139|Y|R48763,50
2814|Y|R7320,00
28140|Y|R9315,00
28141|N|R0,00
28142|Y|R33886,50
28143|Y|R22950,00
28144|Y|R9720,00
28145|Y|R14220,00
28146|N|R0,00
28147|N|R0,00
28148|Y|R38367,00
28149|Y|R49308,00
2815|Y|R7844,00
28150|Y|R2970,00
28151|Y|R16747,50
28152|Y|R19332,50
28153|Y|R11322,00
28154|Y|R2523,00
28155|Y|R3477,00
28156|Y|R55404,00
28157|Y|R23925,00
28158|Y|R10614,00
28159|Y|R4089,00
2816|Y|R20096,00
28160|Y|R21750,00
28161|Y|R14137,50
28162|Y|R9744,00
28163|N|R0,00
28164|Y|R24728,50
28165|N|R0,00
28166|Y|R22509,00
28167|Y|R4636,00
28168|Y|R8505,00
28169|Y|R23512,50
2817|Y|R22652,50
28170|N|R0,00
28171|N|R0,00
28172|Y|R32886,00
28173|N|R0,00
28174|Y|R36018,00
28175|Y|R17575,00
28176|Y|R52385,50
28177|Y|R15984,00
28178|N|R0,00
28179|N|R0,00
2818|Y|R10092,00
28180|Y|R13024,00
28181|Y|R29580,00
28182|Y|R32712,00
28183|Y|R3015,00
28184|Y|R1935,00
28185|Y|R16039,50
28186|N|R0,00
28187|Y|R23112,00
28188|Y|R14616,00
28189|N|R0,00
2819|N|R0,00
28190|Y|R14208,00
28191|Y|R36366,00
28192|Y|R4758,00
28193|Y|R2072,00
28194|N|R0,00
28195|N|R0,00
28196|Y|R13230,00
28197|Y|R32799,00
28198|Y|R39933,00
28199|Y|R13115,00
282|Y|R29754,00
2820|Y|R5272,50
28200|Y|R3712,50
28201|Y|R15435,00
28202|N|R0,00
28203|N|R0,00
28204|Y|R12820,50
28205|Y|R32233,50
28206|Y|R12615,00
28207|Y|R22509,00
28208|Y|R6710,00
28209|Y|R3163,50
2821|Y|R25162,50
28210|N|R0,00
28211|N|R0,00
28212|Y|R13098,00
28213|N|R0,00
28214|Y|R6327,00
28215|Y|R31842,00
28216|Y|R4792,50
28217|Y|R28908,00
28218|N|R0,00
28219|Y|R30624,00
2822|Y|R12654,00
28220|Y|R9435,00
28221|Y|R24360,00
28222|Y|R21441,50
28223|Y|R28642,50
28224|Y|R29188,50
28225|Y|R30871,50
28226|Y|R9396,00
28227|Y|R17748,00
28228|Y|R11766,00
28229|N|R0,00
2823|Y|R12825,00
28230|Y|R30276,00
28231|Y|R46980,00
28232|Y|R31668,00
28233|Y|R18135,00
28234|N|R0,00
28235|Y|R28710,00
28236|Y|R18900,00
28237|N|R0,00
28238|Y|R32886,00
28239|Y|R2205,00
2824|Y|R14274,00
28240|Y|R14490,00
28241|Y|R15410,50
28242|Y|R16138,50
28243|N|R0,00
28244|Y|R19575,00
28245|N|R0,00
28246|Y|R12691,00
28247|Y|R6133,50
28248|Y|R24645,00
28249|Y|R15585,00
2825|Y|R14805,00
28250|N|R0,00
28251|N|R0,00
28252|Y|R11322,00
28253|Y|R26796,00
28254|Y|R29667,00
28255|Y|R44544,00
28256|Y|R10092,00
28257|Y|R1935,00
28258|Y|R28188,00
28259|N|R0,00
2826|N|R0,00
28260|Y|R38052,00
28261|N|R0,00
28262|Y|R25578,00
28263|Y|R30624,00
28264|Y|R5827,50
28265|Y|R34582,50
28266|N|R0,00
28267|N|R0,00
28268|Y|R11303,50
28269|Y|R38497,50
2827|N|R0,00
28270|Y|R11322,00
28271|Y|R42282,00
28272|Y|R31059,00
28273|Y|R21420,00
28274|Y|R3480,00
28275|Y|R7569,00
28276|Y|R18270,00
28277|N|R0,00
28278|Y|R7215,00
28279|Y|R10935,00
2828|Y|R7245,00
28280|Y|R41760,00
28281|Y|R53808,00
28282|N|R0,00
28283|Y|R14877,00
28284|Y|R9450,00
28285|Y|R32233,50
28286|Y|R37758,00
28287|Y|R19575,00
28288|Y|R20034,00
28289|Y|R2830,50
2829|N|R0,00
28290|N|R0,00
28291|Y|R40368,00
28292|Y|R18879,00
28293|Y|R25056,00
28294|Y|R24918,50
28295|Y|R11517,00
28296|Y|R8715,00
28297|Y|R4785,00
28298|N|R0,00
28299|N|R0,00
283|N|R0,00
2830|Y|R2501,00
28300|Y|R1530,00
28301|N|R0,00
28302|Y|R11527,50
28303|Y|R13860,00
28304|Y|R9620,00
28305|Y|R3172,50
28306|Y|R6786,00
28307|N|R0,00
28308|Y|R13545,00
28309|Y|R16138,50
2831|Y|R3690,00
28310|Y|R7844,00
28311|Y|R15022,00
28312|Y|R7830,00
28313|Y|R7308,00
28314|Y|R9570,00
28315|N|R0,00
28316|Y|R10434,00
28317|Y|R29971,50
28318|Y|R4162,50
28319|Y|R13282,50
2832|Y|R4773,00
28320|Y|R6637,50
28321|Y|R17612,00
28322|N|R0,00
28323|Y|R25447,50
28324|Y|R15540,00
28325|Y|R16443,00
28326|Y|R20947,50
28327|Y|R17887,50
28328|Y|R8880,00
28329|Y|R2497,50
2833|Y|R7960,50
28330|N|R0,00
28331|N|R0,00
28332|Y|R4185,00
28333|N|R0,00
28334|Y|R14670,50
28335|Y|R17955,00
28336|Y|R31668,00
28337|Y|R26622,00
28338|N|R0,00
28339|N|R0,00
2834|N|R0,00
28340|Y|R21060,00
28341|N|R0,00
28342|Y|R8040,00
28343|Y|R32799,00
28344|Y|R17965,50
28345|Y|R5611,50
28346|N|R0,00
28347|N|R0,00
28348|Y|R22620,00
28349|N|R0,00
2835|N|R0,00
28350|Y|R3219,00
28351|Y|R25498,00
28352|Y|R5994,00
28353|Y|R21532,50
28354|Y|R6916,50
28355|Y|R2262,00
28356|Y|R38845,50
28357|Y|R16443,00
28358|Y|R2664,00
28359|Y|R16169,00
2836|Y|R12810,00
28360|Y|R11655,00
28361|Y|R4255,00
28362|N|R0,00
28363|Y|R45414,00
28364|Y|R10222,50
28365|N|R0,00
28366|Y|R5883,00
28367|Y|R2830,50
28368|Y|R11700,00
28369|Y|R10080,00
2837|N|R0,00
28370|Y|R28231,50
28371|N|R0,00
28372|Y|R12789,00
28373|Y|R31320,00
28374|Y|R41325,00
28375|Y|R7992,00
28376|Y|R23790,00
28377|Y|R17612,00
28378|N|R0,00
28379|N|R0,00
2838|Y|R16380,00
28380|Y|R10237,50
28381|N|R0,00
28382|Y|R31320,00
28383|Y|R11340,00
28384|Y|R10822,50
28385|Y|R14430,00
28386|Y|R48067,50
28387|N|R0,00
28388|Y|R14208,00
28389|N|R0,00
2839|Y|R8491,50
28390|Y|R24882,00
28391|Y|R15096,00
28392|Y|R8991,00
28393|Y|R10785,50
28394|Y|R30624,00
28395|N|R0,00
28396|Y|R17575,00
28397|Y|R41760,00
28398|Y|R4209,00
28399|Y|R12025,00
284|Y|R20706,00
2840|Y|R13102,50
28400|Y|R18555,50
28401|Y|R14985,00
28402|Y|R46197,00
28403|Y|R10614,00
28404|Y|R31320,00
28405|Y|R24012,00
28406|Y|R20035,50
28407|Y|R32625,00
28408|Y|R32233,50
28409|Y|R5962,50
2841|Y|R27230,00
28410|N|R0,00
28411|N|R0,00
28412|Y|R42151,50
28413|N|R0,00
28414|Y|R34582,50
28415|Y|R25222,50
28416|Y|R13764,00
28417|Y|R9990,00
28418|N|R0,00
28419|Y|R37758,00
2842|N|R0,00
28420|Y|R25578,00
28421|Y|R17356,50
28422|Y|R8732,00
28423|Y|R14332,50
28424|Y|R3626,00
28425|Y|R36366,00
28426|N|R0,00
28427|N|R0,00
28428|Y|R18705,00
28429|N|R0,00
2843|N|R0,00
28430|Y|R8288,00
28431|Y|R5328,00
28432|Y|R42151,50
28433|Y|R14007,00
28434|N|R0,00
28435|N|R0,00
28436|Y|R4140,00
28437|N|R0,00
28438|Y|R10175,00
28439|Y|R27840,00
2844|Y|R23233,50
28440|Y|R36801,00
28441|Y|R22936,00
28442|N|R0,00
28443|N|R0,00
28444|Y|R10175,00
28445|N|R0,00
28446|Y|R3052,50
28447|Y|R4725,00
28448|Y|R32886,00
28449|Y|R41325,00
2845|N|R0,00
28450|N|R0,00
28451|Y|R49275,00
28452|Y|R10260,00
28453|N|R0,00
28454|Y|R6960,00
28455|Y|R15817,50
28456|Y|R5062,50
28457|Y|R13098,00
28458|N|R0,00
28459|N|R0,00
2846|Y|R2442,00
28460|Y|R26775,00
28461|N|R0,00
28462|Y|R16138,50
28463|Y|R2775,00
28464|Y|R26578,50
28465|Y|R11527,50
28466|Y|R19575,00
28467|N|R0,00
28468|Y|R3780,00
28469|N|R0,00
2847|Y|R6160,50
28470|Y|R28710,00
28471|Y|R16354,00
28472|Y|R3510,00
28473|Y|R3478,00
28474|Y|R43848,00
28475|Y|R5394,00
28476|Y|R2146,00
28477|N|R0,00
28478|Y|R22230,00
28479|Y|R11527,50
2848|Y|R3780,00
28480|Y|R30015,00
28481|Y|R5481,00
28482|N|R0,00
28483|N|R0,00
28484|Y|R14985,00
28485|N|R0,00
28486|Y|R7308,00
28487|Y|R16747,50
28488|Y|R19836,00
28489|Y|R5957,00
2849|Y|R3108,00
28490|Y|R14616,00
28491|N|R0,00
28492|Y|R11599,50
28493|Y|R23490,00
28494|Y|R19836,00
28495|Y|R15984,00
28496|Y|R22707,00
28497|Y|R2109,00
28498|N|R0,00
28499|N|R0,00
285|N|R0,00
2850|N|R0,00
28500|Y|R17052,00
28501|N|R0,00
28502|Y|R12615,00
28503|Y|R2941,50
28504|Y|R34800,00
28505|Y|R3385,50
28506|N|R0,00
28507|Y|R13702,50
28508|Y|R2997,00
28509|N|R0,00
2851|N|R0,00
28510|Y|R8880,00
28511|Y|R16372,50
28512|Y|R12876,00
28513|Y|R38497,50
28514|Y|R38367,00
28515|Y|R34452,00
28516|Y|R10080,00
28517|N|R0,00
28518|Y|R30508,50
28519|Y|R4089,00
2852|Y|R11137,00
28520|Y|R6808,00
28521|Y|R28710,00
28522|Y|R4698,00
28523|Y|R41760,00
28524|Y|R38976,00
28525|Y|R26257,00
28526|Y|R24705,00
28527|Y|R36972,00
28528|Y|R23040,00
28529|Y|R14040,00
2853|N|R0,00
28530|N|R0,00
28531|Y|R31842,00
28532|Y|R42151,50
28533|N|R0,00
28534|Y|R17955,00
28535|Y|R17748,00
28536|Y|R11544,00
28537|Y|R25665,00
28538|N|R0,00
28539|N|R0,00
2854|Y|R8658,00
28540|Y|R23490,00
28541|N|R0,00
28542|Y|R46980,00
28543|Y|R16650,00
28544|Y|R32625,00
28545|Y|R16520,50
28546|N|R0,00
28547|N|R0,00
28548|Y|R23490,00
28549|N|R0,00
2855|Y|R1739,00
28550|Y|R16087,50
28551|Y|R41412,00
28552|Y|R41412,00
28553|Y|R24360,00
28554|Y|R22446,00
28555|N|R0,00
28556|Y|R2109,00
28557|N|R0,00
28558|Y|R13050,00
28559|Y|R9222,00
2856|Y|R9971,50
28560|Y|R4717,50
28561|Y|R19184,50
28562|N|R0,00
28563|Y|R25056,00
